"ವಿಫಲ ವಿಪರೀತಾಶೆ – ಮಂಕುತಿಮ್ಮ","ಅಪರಿಮಿತವೇನಲ್ಲ ಜೀವನಕೆ ಲಭ್ಯ ಸುಖ ।<br>ಚಪಲದಿಂ ಕಣ್ಣನತ್ತಿತ್ತಲಲಸುತಿರೆ ॥<br>ಸ್ವಪರಿಸ್ಥಿತಿಯ ಧರ್ಮ ನಷ್ಟವಹುದೊಂದೆ ಫಲ ।<br>ವಿಫಲ ವಿಪರೀತಾಶೆ – ಮಂಕುತಿಮ್ಮ ॥ ೬೭೫ ॥<br><br>aparimitavEnalla jIvanake labhya sukha ।<br>chapaladiM kaNNanu attittalu alasutire ॥<br>svaparisthitiya dharma naShtavahudoMde phala ।<br>viphala viparItAshe – Mankutimma ॥ 675 ॥",NULL,"“The amount of pleasures one can enjoy in his lifetime is not limitless. If one lets his eyes wander all around, then the only result would be to slip from the righteous ways. Greed always results in adverse results.” – Mankutimma"
"ಆರೋಗಿಸಿರುವುದನು – ಮಂಕುತಿಮ್ಮ","ಸ್ವಾರಸ್ಯವಮಿತಮಾರಿಗುಮಿರದು ಜೀವನದಿ ।<br>ಪಾರದಿರ್ಕೆಯ ನೆನೆದು ನೆಡೆಯಲದು ಸಫಲ ॥<br>ಸಾರಂಗಳ್ ಎಲ್ಲ ಪಣ್ಗಳವುಮ್ ಒಂದರೊಳಿರವು ।<br>ಆರೋಗಿಸಿರುವುದನು – ಮಂಕುತಿಮ್ಮ ॥ ೬೭೬ ॥<br><br>svArasyam amitam Arigum iradu jIvanadi ।<br>pArada irkeya nenedu neDeyalu adu saphala ॥<br>sAraMgaL ella paNgaLum ondaroL iravu ।<br>aarOgisu iruvudanu – Mankutimma ॥ 676 ॥",NULL,"“There will not be infinite variety in any one person’s life. One can not get it all. If one understands the existence of such limit, then life will be fruitful. All the tastes can not be present in any one fruit. You must enjoy what ever fruit you get.” – Mankutimma"
"ಮುಷ್ಟಿ ಪಿಷ್ಟವು ತಾನೆ? – ಮಂಕುತಿಮ್ಮ","ಎಷ್ಟು ನೀನುಂಡರೇಂ? ಪುಷ್ಟಿ ಮೈಗಾಗುವುದು ।<br>ಹೊಟ್ಟೆ ಜೀರ್ಣಿಸುವಷ್ಟೆ, ಮಿಕ್ಕುದೆಲ್ಲ ಕಸ ॥<br>ಎಷ್ಟು ಗಳಿಸಿಟ್ಟೊಡಂ ನಿನಗೆ ದಕ್ಕುವುದೆಷ್ಟು? ।<br>ಮುಷ್ಟಿ ಪಿಷ್ಟವು ತಾನೆ? – ಮಂಕುತಿಮ್ಮ ॥ ೬೭೭ ॥<br><br>eShTu nInu unDarEm? puShTi maigAguvudu ।<br>hoTTe jIrNisuvaShTe, mikkudella kasa ॥<br>eShTu gaLisiTToDaM ninage dakkuvudeShTu? ।<br>muShTi piShTavu tAne? – Mankutimma ॥ 677 ॥",NULL,"“Does it matter how much you eat? The body can assimilate only that much that the stomach can digest. Rest all is waste. Similarly, it does not matter how much wealth you accumulate. You can only use (and need) only handful of flour.” – Mankutimma"
"ಛಿನ್ನವಾದಂದೆ ಸೊಗ – ಮಂಕುತಿಮ್ಮ","ಧನ್ಯತಮವಾ ಘಳಿಗೆ, ಪುಣ್ಯತಮವಾ ಘಳಿಗೆ ।<br>ನಿನ್ನ ಮಮತೆಯ ನೂಲ ವಿಧಿಯ ಪರಿದಂದು ॥<br>ಉನ್ನತಿಯಿನಾತ್ಮವನು ತಡೆದಿಡುವ ಪಾಶಗಳು ।<br>ಛಿನ್ನವಾದಂದೆ ಸೊಗ – ಮಂಕುತಿಮ್ಮ ॥ ೬೭೮ ॥<br><br>dhanyatamavA ghaLige, puNyatamavA ghaLige ।<br>ninna mamateya nUla vidhiye paridandu ॥<br>unnatiyenAtmavanu taDediDuva pAshagaLu ।<br>ChinnavAdande soga – Mankutimma ॥ 678 ॥",NULL,"“It is a satisfactory and an auspicious moment when the thread of affection is severed by Fate. It is these bondages that prevent the uplift of the soul. One can rejoice when those strings are cut.” – Mankutimma"
"ಒಸೆದುನೋಳ್ಪನು ಜಾಣ – ಮಂಕುತಿಮ್ಮ","ಶಿಶುಗಳವಲಕ್ಕಿಬೆಲ್ಲದ ಸಂಭ್ರಮವ ನೋಡಿ ।<br>ಹಸಿವನೊಂದುವನೆ ಹಿರಿಯನು? ನಲಿಯದಿಹನೆ? ॥<br>ವಿಷಯಸಂಸಕ್ತಲೋಕವನ್ ಅನಾಸಕ್ತಿಯಿಂ- ।<br>ದೊಸೆದುನೋಳ್ಪನು ಜಾಣ – ಮಂಕುತಿಮ್ಮ ॥ ೬೭೯ ॥<br><br>shishugaLu avalakki bellada saMbhramava nODi ।<br>hasivanoMduvane hiriyanu? naliyadihane? ॥<br>viShaya samsaktha lOkavan anAsaktiyinda ।<br>osedu nOLpanu jANa – Mankutimma ॥ 679 ॥",NULL,"“Will a grown up ever get hungry (jealous) if he sees kids enjoying beaten rice and jaggery? Will they also not enjoy the sight? Just like that, a wise man will look at this material world with detachment. He will neither feel happy or sad with the events that take place.” – Mankutimma"
"ಕಂಡೆಲ್ಲರೊಳು ತನ್ನ – ಮಂಕುತಿಮ್ಮ","ಉಂಡಾತನುಣುತಿರುವರನು ಕಾಣ್ಬ ನಲವಿಂದ ।<br>ಪಂಡಿತನು ವಿದ್ಯಾರ್ಥಿಗಳಿಗೊರೆವ ನಯದಿಂ ॥<br>ಕಂಡು ಲೋಕವನು ಸಂತೈಸುತಿರುವಂ ಜ್ಞಾನಿ ।<br>ಕಂಡೆಲ್ಲರೊಳು ತನ್ನ – ಮಂಕುತಿಮ್ಮ ॥ ೬೮೦ ॥<br><br>undAtanu uNutiruvaranu kANba nalavinda ।<br>panDitanu vidyArthigaLige oreva nayadim ॥<br>kaNDu lOkavanu santaisutiruvam jnAni ।<br>tanDu ellaroLu tanna – Mankutimma ॥ 680 ॥",NULL,"“A wise man looks at the world with such an affection that he sees himself in each one of them. This is comparable with the calm happiness in the face of a content (not hungry) man looking at people who are eating (no jealousy). It is also similar to the earnest enthusiasm of a teacher bestowing his knowledge to the interested students.” – Mankutimma"
"ಇಂದಿಗಿಂದಿನ ಬದುಕು – ಮಂಕುತಿಮ್ಮ","ಮುಂದೇನೊ, ಮತ್ತೇನೊ, ಇಂದಿಗಾ ಮಾತೇಕೆ? ।<br>ಸಂದರ್ಭ ಬರಲಿ, ಬಂದಾಗಳಾ ಚಿಂತೆ ॥<br>ಹೊಂದಿಸುವನಾರೊ, ನಿನ್ನಾಳಲ್ಲ, ಬೇರಿಹನು ।<br>ಇಂದಿಗಿಂದಿನ ಬದುಕು – ಮಂಕುತಿಮ್ಮ ॥ ೬೮೧ ॥<br><br>mundEno, mattEno, indigaa mAtEke? ।<br>sandharbha barali, bandAgaLA chinte ॥<br>hondisuvanAro, ninna aaLalla, bErihanu ।<br>indige indina baduku – Mankutimma ॥ 681 ॥",NULL,"“Why should now we talk about uncertainties of future? Let the future present itself and we shall think about it then. He who is arranging it all up is not your servant. He does not do it your liking or convenience. He has his own plans. So, live in the present and live life day by day. ” – Mankutimma"
"ಸವೆಸು ನೀಂ ಜನುಮವನು – ಮಂಕುತಿಮ್ಮ","ದಿವಸದಿಮ್ ದಿವಸಕ್ಕೆ, ನಿಮಿಷದಿಂ ನಿಮಿಷಕ್ಕೆ ।<br>ಭವಿಷಿಯವ ಚಿಂತಿಸದೆ ಬದುಕ ನೂಕುತಿರು ॥<br>ವಿವರಗಳ ಜೋಡಿಸುವ ಯಜಮಾನ ಬೇರಿಹನು ।<br>ಸವೆಸು ನೀಂ ಜನುಮವನು – ಮಂಕುತಿಮ್ಮ ॥ ೬೮೨ ॥<br><br>divasadim divasakke, nimiShadim nimiShakke ।<br>bhaviShiyava chintisade baduka nUkutire ॥<br>vivaragaLa jODisuva yajamAna bErihanu ।<br>savesu nIm janumavanu – Mankutimma ॥ 682 ॥",NULL,"“Day to day, minute to minute you should spend life not thinking (worrying) about the immediate future. All the while there is a different master who is choreographing your life. You should just look to live through this life.” – Mankutimma"
"ಶಿವಕೃಪೆಯ ಲಕ್ಷಣವೊ – ಮಂಕುತಿಮ್ಮ","ರವಿ ನಿಲದೆ ಸುತ್ತುತಿರೆ ಕೊರಗು ಕಳವಳವೇಕೊ ।<br>ಸವೆಯಿಸುತಲೆಲ್ಲವನು ಕಡೆಗೊಯ್ವನವನು ॥<br>ಕವಳಿಸುವುದೆಲ್ಲವನು ಮರೆವು, ಬಾಳೊಲ್ ಅದೊಂದು ।<br>ಶಿವಕೃಪೆಯ ಲಕ್ಷಣವೊ – ಮಂಕುತಿಮ್ಮ ॥ ೬೮೩ ॥<br><br>ravi nilade suttutire koragu kaLavaLavEko ।<br>saveyisutalu ellavanu kaDege oyvanu avanu ॥<br>kavaLisuvudu ellavanu marevu, bALol adondu ।<br>shivakRupeya lakShaNavo – Mankutimma ॥ 683 ॥",NULL,"“Why do you worry when Sun is revolving non-stop every day? He will outlast everything in this world and take everything with him. We will have numerous lives during his lifetime. But our forgetfulness will consume everything and reset once in every birth. We should consider this as a boon because if we could remember across births, life would be very difficult.” – Mankutimma"
"ಸವೆಸುವರು ತನುಘಟವ – ಮಂಕುತಿಮ್ಮ","ದಿವಸಕೊಳಗದಿನ್ ಆಯುರಾಶಿಯನು ರವಿಯಳೆಯಲ್ ।<br>ಅವನ ಮಗ ಜವನ್ ಅದರ ಲೆಕ್ಕವಿರಿಸುವನು ॥<br>ದಿವಿಜರೊಳಗಿವರಿರ್ವರುಪಕಾರಿಗಳು ನಮಗೆ ।<br>ಸವೆಸುವರು ತನುಘಟವ – ಮಂಕುತಿಮ್ಮ ॥ ೬೮೪ ॥<br><br>divasa koLagadin Ayu rAshiyanu raviyu aLeyal ।<br>avana maga javan adara lekkava irisuvanu ॥<br>divijaroLage ivaru irvaru upakArigaLu namage ।<br>savesuvaru tanu ghaTava – Mankutimma ॥ 684 ॥",NULL,"“One determines the amount of grains in a heap by using measuring a fixed quantity (using a standard measuring device) repeatedly. Just like that, Sun measures our life span one day at a time. His son, Yama (God of death) keeps count of the measure. Of all the Gods, these two are the ones most helpful to mankind. They help us lose this body. (and perhaps become one with the universe)” – Mankutimma"
"ಸಂತಸದ ಮಾತಿಷ್ಟೆ – ಮಂಕುತಿಮ್ಮ","ಅಂತೊ ಇಂತೋ ಎಂತೊ ಜೀವಕಥೆ ಮುಗಿಯುವುದು ।<br>ಅಂದೊ ಇಂದೋ ಎಂದೊ ಜನುಮ ಕಳೆಯುವುದು ॥<br>ಒಂದೆ ಮರೆವಿನ ಮುಸುಕು ಮುಸುಕಲಿಹುದೆಲ್ಲವನು ।<br>ಸಂತಸದ ಮಾತಿಷ್ಟೆ – ಮಂಕುತಿಮ್ಮ ॥ ೬೮೫ ॥<br><br>anto intO ento jIvakathe mugiyuvudu ।<br>ando indO endO januma kaLeyuvudu ॥<br>onde marevina musuku musukalihudu ellavanu ।<br>santasada mAtiShTe – Mankutimma ॥ 685 ॥",NULL,"“By some way or other, this life will end. It could happen today or some specified date in future or some unknown date. But end is definite. On that day, in a blink of an eye – we forget everything. In our next birth, we would not remember anything from past. This is the only reason to be happy.” – Mankutimma"
"ಸಲ್ಲದುಬ್ಬಟೆ ನಮಗೆ – ಮಂಕುತಿಮ್ಮ","ಎಲ್ಲ ಬರಿ ಗೊಣಗಾಟ, ತಿಣಕಾಟ, ತಡಕಾಟ ।<br>ಇಲ್ಲ ನಮಗೊರೆಕೋಲ್, ತಿಳಿಬೆಳಕುಮಿಲ್ಲ ॥<br>ಬಲ್ಲತನ ಮಬ್ಬಿನಲಿ ನಿದ್ರಿಸದೆ ತೆವಳುವುದು ।<br>ಸಲ್ಲದುಬ್ಬಟೆ ನಮಗೆ – ಮಂಕುತಿಮ್ಮ ॥ ೬೮೬ ॥<br><br>ella bari goNagATa, tiNakATa, taDakATa ।<br>illa namage UrekOl, tiLibeLakumilla ॥<br>ballatana mabbinali nidrisade tevaLuvudu ।<br>sallada ubbaTe namage – Mankutimma ॥ 686 ॥",NULL,"“Life is filled with nothing but grouses, struggles and obstacles. There is no supporting stick that we can hold. Neither there is ample light to see the path. In spite of this, we muster all our strength, lose our sleep and crawl along some path. We aim to get through this life like this – it is an overambitious task.” – Mankutimma"
"ಹಿಮಗಿರಿಯ ವಿಸ್ತಾರದದ್ಭುತವ – ಮಂಕುತಿಮ್ಮ","ಅತ್ಯಂತದುತ್ಕಟದ ಸನ್ನಿವೇಶಗಳ ಭರ ।<br>ಪ್ರತ್ಯಕ್ಷ ದರ್ಶನದಿನಲ್ಲದೆಂತಹುದು? ॥<br>ಪುಸ್ತಕದ ಚಿತ್ರದಿಂದೂಹಿಪೆಯ ಹಿಮಗಿರಿಯ ।<br>ವಿಸ್ತಾರದದ್ಭುತವ – ಮಂಕುತಿಮ್ಮ ॥ ೬೮೭ ॥<br><br>atyantada utkaTada sanniveshagaLa bhara ।<br>pratyakSha darshanadin allade entihudu? ॥<br>pustakada chitradinda Uhipeya himagiriya ।<br>vistArada adbhutava? – Mankutimma ॥ 687 ॥",NULL,"“Magnanimous situations can only be experienced. They can not be narrated. One has to be there to understand the weight of such situations. Can any one imagine the expanse of the Himalayas by reading about it in a book or seeing a picture?” – Mankutimma"
"ನಿರ್ಣಯ ಪ್ರತ್ಯಕ್ಷ – ಮಂಕುತಿಮ್ಮ","ಅರ್ಣವವ ಕಣ್ಣಿಂದ ಕಂಡ ಬೆರಗಾದೀತೆ ।<br>ವರ್ಣನೆಯನೋದಿದೊಡೆ, ತೆರೆಯನೆಣಿಸಿದೊಡೆ? ॥<br>ಪೂರ್ಣವಸ್ತುಗ್ರಹಣವಪರೋಕ್ಷದಿಂದಹುದು ।<br>ನಿರ್ಣಯ ಪ್ರತ್ಯಕ್ಷ – ಮಂಕುತಿಮ್ಮ ॥ ೬೮೮ ॥<br><br>arNavava kaNNinda kanDa beragu aadIte ।<br>varNaneyanu OdidoDe, tereyanu eNisidoDe? ॥<br>pUrNa vastu grahaNavu aparOkShadindahudu ।<br>nirNaya pratyakSha – Mankutimma ॥ 688 ॥",NULL,"“There is a awe experienced when one sees the ocean in front of him. The same cannot be achieved by reading about the ocean or by counting the waves and trying to gauge the magnanimity of the ocean from that. The essence of the ‘whole’ can only be got by experiencing it by being in presence of the same. The truth is apparent only then.” – Mankutimma"
"ನಿರ್ಮಿತ್ರನಿರಲು ಕಲಿ – ಮಂಕುತಿಮ್ಮ","ಒರ್ವನೇ ನಿಲುವೆ ನೀನುತ್ಕಟಕ್ಷಣಗಳಲಿ ।<br>ಧರ್ಮಸಂಕಟಗಳಲಿ, ಜೀವಸಮರದಲಿ ॥<br>ನಿರ್ವಾಣದೀಕ್ಷೆಯಲಿ, ನಿರ್ಯಾಣಘಟ್ಟದಲಿ ।<br>ನಿರ್ಮಿತ್ರನಿರಲು ಕಲಿ – ಮಂಕುತಿಮ್ಮ ॥ ೬೮೯ ॥<br><br>orvanE niluve nInu utkaTa kShaNagaLali ।<br>dharma sankaTagaLali, jIva samaradali ॥<br>nirvANa dIkSheyali, niryANa ghaTTadali ।<br>nirmitraniralu kali – Mankutimma ॥ 689 ॥",NULL,"“You will be standing alone in all the crucial moments od your life – when faced with moral dilemma, while fighting for life, at the moment of divine realization and at death. Learn to be friendless.” – Mankutimma"
"ಅಣಕಿಗ ಮನಸ್ಸಾಕ್ಷಿ – ಮಂಕುತಿಮ್ಮ","ಶುನಕ ಬೆಂಬತ್ತಿತಲ ಧರ್ಮಜನ ಕಡೆವರಂ ।<br>ನಿನಗಂತು ಸಂಗಡಿಗನೊರ್ವನೆಡೆಬಿಡದನ್ ॥<br>ಇಣಿಕಿ ನೋಡರದಾರುಮೆನ್ನುವೆಡೆ ಕಾದಿಹನು ।<br>ಅಣಕಿಗ ಮನಸ್ಸಾಕ್ಷಿ – ಮಂಕುತಿಮ್ಮ ॥ ೬೯೦ ॥<br><br>shunaka bembattitala dharmajana kaDevaram ।<br>ninagantu sangaDiganu orvanu eDebiDadan ॥<br>iNaki nODaru adArum ennuvaDe kAdihanu ।<br>aNakiga manassAkShi – Mankutimma ॥ 690 ॥",NULL,"“A dog followed Yudhistira all the way till the very end – till heaven. Like that, every one of us has a person who is with us at every step of the way. If we look around and make sure no one is watching, just then he is watching us closely and taunting us. He is our conscience.” – Mankutimma"
"ಕಿತ್ತ ಗಾಳಿಯ ಪಟವೊ – ಮಂಕುತಿಮ್ಮ","ಸುತ್ತಿ ಸುತ್ತುವ ಖಗದ ಗೂಡ ನೆನಪೆಳೆಯುವುದು ।<br>ಗೊತ್ತುನೂಲ್ ಪಿಡಿದಿಹುದು ದನವ ಬಯಲಿನಲಿ ॥<br>ತತ್ತ್ವವೊಂದರ ಹಿಡಿತಕೊಗ್ಗದಿಹ ಬಾಳೇನು? ।<br>ಕಿತ್ತ ಗಾಳಿಯ ಪಟವೊ – ಮಂಕುತಿಮ್ಮ ॥ ೬೯೧ ॥<br><br>sutti suttuva khagada gUDa nenapu eLeyuvudu ।<br>gottu nUl piDidihudu danava bayalinali ॥<br>tattvavondara hiDitake oggadiha bALEnu? ।<br>kitta gALIya paTavo – Mankutimma ॥ 691 ॥",NULL,"“We feel the birds in the sky are free to what they want. But the memory of nest drags them back to the nest. A cow grazing the field is only as free as the length of the rope permits. But is there any value in total freedom? If one does not ground himself to any one philosophy, then life is like a kite whose string is severed. It is mercy of the wind.” – Mankutimma"
"ಅರಳ್ವದರಿವಿನ ಕಣ್ಣು – ಮಂಕುತಿಮ್ಮ","ಬರಿಯೋದು ಬರಿವಾದ ಬರಿಬುದ್ಧಿ ದೊರಕಿಸದು ।<br>ಪರತತ್ತ್ವವನು, ಬೇಕು ಬೇರೆ ಕಣ್ಣದಕೆ ॥<br>ಚಿರದ ಮಮತಾವೇಷ್ಟಿತದ ಪೊರೆಯ ಪರಿದಂದು ।<br>ಅರಳ್ವದರಿವಿನ ಕಣ್ಣು – ಮಂಕುತಿಮ್ಮ ॥ ೬೯೨ ॥<br><br>bariya Odu barivAda baribuddhi dorakisadu ।<br>para tattvavanu, bEku bEre kaNNadake ॥<br>chirada mamatAvEShTitada poreya paridandu ।<br>arLvadu arivina kaNNu – Mankutimma ॥ 692 ॥",NULL,"“Just education, just debates and just intellect is not enough to understand the cosmic universal truth. A different kind of ‘eye’ is required for that. When the veil of affection (that clouds our vision) gets torn down, the realization will dawn on us – they eye of knowledge will thus open.” – Mankutimma"
"ತಂದ್ರಿ ಬಿಡೆ ದೊರೆವುದದು – ಮಂಕುತಿಮ್ಮ","ಇಂದ್ರಿಯಾತೀತವನು ಪಿಡಿಯಲಿಂದ್ರಿಯಕಳವೆ? ।<br>ಇಂದ್ರಧನು ಕೈದೋಟಿ ಕೊಂಕಿಗೆಟುಕುವುದೆ? ॥<br>ಸಂದೃಶ್ಯವಾತ್ಮಕೆ ಬೇರೆ ಕರಣದಿಂ ।<br>ತಂದ್ರಿ ಬಿಡೆ ದೊರೆವುದದು – ಮಂಕುತಿಮ್ಮ ॥ ೬೯೩ ॥<br><br>indriyAtItavanu piDiyalu indriyake aLave? ।<br>indradhanu kaidOTi konkige eTakuvude?॥<br>sandRushyavu aatmake bEre karaNadim।<br>tandri biDe dorevudadu – Mankutimma ॥ 693 ॥",NULL,"“Can the object beyond the senses (the cosmic truth) be ever sensed by the sensory organs? Can the rainbow ever be grasped by the garden hook? The realization of the truth happens to every soul through a different medium. It can only achieved when one shuns laziness and actively looks for it.” – Mankutimma"
"ಸಂದರುಶಿಪನು ಪರನ – ಮಂಕುತಿಮ್ಮ","ಬಂಧನಗಳೆಲ್ಲವನು ದಾಟಿ, ಹೊಳೆ ನೆರೆ ನೀರು ।<br>ಸಂಧಿಪುದು ಕಡಲನೀರ್ಗಳನ್, ಅಂತು ಜೀವನ್ ॥<br>ಇಂದ್ರಿಯದ ಕಟ್ಟುಗಳ ಮೀರ್ದೀಕ್ಷೆಯೋಟದಿಂ ।<br>ಸಂದರುಶಿಪನು ಪರನ – ಮಂಕುತಿಮ್ಮ ॥ ೬೯೪ ॥<br><br>bandhanagaLellavanu dATi, hoLe nere nIru ।<br>sandhipudu kaDalanIrgaLan, antu jIvan॥<br>indriyada kaTTugaLa mIrda eekSheya OTadim ।<br>sansdarushipanu parana – Mankutimma ॥ 694 ॥",NULL,"“The flood water from the stream (pond) will break all barriers and flow out towards the ocean to become one with the water of the sea. Just like that our individual souls will break the boundaries (limitations) of senses and become one the cosmic truth only when we let our vision go beyond the sensory world.” – Mankutimma"
"ಸಂಧಾನವನು ಗಳಿಸೊ – ಮಂಕುತಿಮ್ಮ","ದ್ವಂದ್ವಲೋಕವನಕ್ಷಿಯುಗದೆ ಪೊರೆದು ತ್ರ್ಯಕ್ಷ- ।<br>ನೊಂದರಿಂ ಮಾಯೆಯಾಟವ ಮೀರುವಂತೆ ॥<br>ಇಂದ್ರಿಯಾತೀತದರ್ಶನಕೆ ಬೇರೊಂದಕ್ಷಿ ।<br>ಸಂಧಾನವನು ಗಳಿಸೊ – ಮಂಕುತಿಮ್ಮ ॥ ೬೯೫ ॥<br><br>dvandva lOkavanu akShiyugade poredu tryakShan ।<br>ondarin mAyeyATava mIruvante ॥<br>indriyAtIta darshanake bErondu akShi ।<br>sandhAnavanu gaLiso – Mankutimma ॥ 695 ॥",NULL,"“Lord Shiva is the ultimate example of the way this world has to be dealt with. He has two eyes using which he will preside over the well being of the entire world. But for philosophical union with the cosmic truth, the has the third eye. With that he can perceive beyond the senses. In our lives, we have to find the balance between what can be seen with our eyes and what has to be experienced with eyes shut.” – Mankutimma"
"ನಿರಹಂತೆಯದು ಮೋಕ್ಷ – ಮಂಕುತಿಮ್ಮ","ಶರಧಿಯನೀಜುವನು, ಸಮರದಲಿ ಕಾದುವನು ।<br>ಗುರಿಯೊಂದನುಳಿದು ಪೆರತೊಂದ ನೋಡುವನೆ? ॥<br>ಮರೆಯುವನು ತಾನೆಂಬುದನೆ ಮಹಾವೇಶದಲಿ ।<br>ನಿರಹಂತೆಯದು ಮೋಕ್ಷ – ಮಂಕುತಿಮ್ಮ ॥ ೬೯೬ ॥<br><br>sharadhiyanIjuvanu, samaradali kAduvanu ।<br>guriyondanuLidu peratonda nODuvane? ॥<br>mareyuvanu tAnembudane mahA avEshadali ।<br>nirahanteyadu mOkSha – Mankutimma ॥ 696 ॥",NULL,"“Man does many things to achieve the magnanimous – he swims across oceans, fights in wars and so on. In his quest, he does not see anything other than the goal. He forgets himself in pursuit of his quest. When the self gets dissolved, it is called Moksha (realization).” – Mankutimma"
"ಯತ್ನಿಸಿನ್ನುಂ ಮರಳಿ – ಮಂಕುತಿಮ್ಮ","ಉತ್ತಮತೆಯಿಂತೆಂದು ಮತಿಗೆ ತೋರ್ದೊಡದೇನು? ।<br>ವೃತ್ತಿಯೊಳ್ ಅದೂರಿ ಸ್ವಭಾವಾಂಶವಾಗಲ್ ॥<br>ಮತ್ತುಮತ್ತನುವರ್ತಿಸುತ, ಭಂಗವಾದಂದು ।<br>ಯತ್ನಿಸಿನ್ನುಂ ಮರಳಿ – ಮಂಕುತಿಮ್ಮ ॥ ೬೯೭ ॥<br><br>uttamate intendu matige tOrdoDe adEnu? ।<br>vRuttiyoL adu oori svabhAva amshavAgal ॥<br>mattu mattu anuvartisuta, bhangavAdandu ।<br>yatnisu innum maraLi – Mankutimma ॥ 697 ॥",NULL,"“It is not enough if the mind can know what is the righteous thing to do. One has to put it to practice in daily life again and again so that it becomes his nature. If it is broken for some reason, then start again.” – Mankutimma"
"ಮೈದಡವಿಕೊಳುವವರೆಲ್ಲ – ಮಂಕುತಿಮ್ಮ","ಎಡವದೆಯೆ, ಮೈಗಾಯವಡೆಯದೆಯೆ, ಮಗುವಾರು ।<br>ನಡೆಯ ಕಲಿತವನು? ಮತಿನೀತಿಗತಿಯಂತು ॥<br>ತಡವರಿಸಿ ಮುಗ್ಗರಿಸಿ ಬಿದ್ದು ಮತ್ತೆದ್ದು ಮೈ- ।<br>ದಡವಿಕೊಳುವವರೆಲ್ಲ – ಮಂಕುತಿಮ್ಮ ॥ ೬೯೮ ॥<br><br>eDavadeye, mai gaaya oDayadeye, maguvAru ।<br>naDeya kalitavanu? matinItigatiyantu ॥<br>taDavarisi muggarisi biddu matteddu ।<br>madaDavikoLuvavarella – Mankutimma ॥ 698 ॥",NULL,"“Is there any child that has learned to walk without ever having tripped, without breaking open a wound? Similar is the story of wisdom. One does err (and get hurt), regain composure – shake it off and continue. Troubles and setbacks are natural.” – Mankutimma"
"ಲೇಸಾಗಿಸಾತ್ಮವನು – ಮಂಕುತಿಮ್ಮ","ಏಸು ಸಲ ತಪಗೈದುದೇಸು ಬನ್ನವನಾಂತು ।<br>ಕೌಶಿಕಂ ಬ್ರಹ್ಮರ್ಷಿಪದಕರ್ಹನಾದನ್? ॥<br>ಘಾಸಿಪಡುತಿನ್ನೊಮ್ಮೆ ಮತ್ತೊಮ್ಮೆ ಮರಮರಳಿ ।<br>ಲೇಸಾಗಿಸಾತ್ಮವನು – ಮಂಕುತಿಮ್ಮ ॥ ೬೯೯ ॥<br><br>Esu sala tapagaidu Esu bannavanu aantu ।<br>kaushikam brahmarShi padake arha nAdan ॥<br>ghAsi paDuta innomme mattomme mara maraLi ।<br>lEsAgisu aatmavanu – Mankutimma ॥ 699 ॥",NULL,"“How many times did Vishvamitra (Koushika) undertook stringent penances to attain the position of Brahmarshi? He failed many times. Yet, he kept trying time and again. That way he refined his soul. We should persevere like him towards our goal in spite of repeated failures.” – Mankutimma"
"ಈಶಪ್ರಸಾದದಿಂ – ಮಂಕುತಿಮ್ಮ","ವಾಸನೆ ವಿವೇಚನೆಗಳೆರಡಕಂ ಸಂಗರ್ಷ ।<br>ಪ್ರಾಚೀನಕಂ ಪೌರುಷಕ್ಕಮಿರುವಂತೆ ॥<br>ಆಶಾವಿನಾಶಮುಂ ಧೀಶಕ್ತಿಯುದ್ಭವಮುಮ್ ।<br>ಈಶಪ್ರಸಾದದಿಂ – ಮಂಕುತಿಮ್ಮ ॥ ೭೦೦ ॥<br><br>vAsane vivEchanegaLu eraDakam sangarSha।<br>prAchInakam pauruShakkam iruvante ॥<br>aashA vinaashamum dhIshaktiya udbhavamum ।<br>eeshaprasAdadim – Mankutimma ॥ 700 ॥",NULL,"“There are always struggles between these – urge to indulge and wisdom that says to refrain, old wisdom and new enthusiasm. It depends on the strength of the individual which one wins. But to be able to destroy desire and enhance wisdom, one needs God’s grace and that alone.” – Mankutimma"
"ವರಯೋಗಸೂತ್ರವಿದು – ಮಂಕುತಿಮ್ಮ","ಎರಡು ಕೋಣೆಗಳ ನೀಂ ಮಾಡು ಮನದಾಲಯದಿ ।<br>ಹೊರಕೋಣೆಯಲಿ ಲೋಗರಾಟಗಳನಾಡು ॥<br>ವಿರಮಿಸೊಬ್ಬನೆ ಮೌನದೊಳಮನೆಯಲಿ ಶಾಂತಿಯಲಿ ।<br>ವರಯೋಗಸೂತ್ರವಿದು – ಮಂಕುತಿಮ್ಮ ॥ ೭೦೧ ॥<br><br>eraDu kONegaLa nIm mADu manadAlayadi ।<br>horakONeyali lOgaraaTagaLanADu ॥<br>viramisobbane maunadi oLamaneya shAntiyali ।<br>vara yOga sUtravidu – Mankutimma ॥ 701 ॥",NULL,"“You make two rooms in your mind. In the outer room, you go about performing worldly actions that is required to be done in order to survive this world. You rest alone in the inner room remain silent. You will find peace. This is the the way you will find balance in life.” – Mankutimma"
